,index,Unnamed: 0,0,1,2,3,4,5
5720,21,21,[u'242 Sauvignon Blanc'],[u'Noble Vines'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
5721,22,22,[u'Chardonnay'],[u'Glen Carlou'],[u'Paarl'],[u'South Africa'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
5722,23,23,[u'Chardonnay'],[u'Paul Dolan'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
5723,24,24,[u'Dry Riesling'],[u'Glenora'],[u'Finger Lakes'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
5724,25,25,[u'Finger Lakes Dry Riesling'],[u'Ravines'],[u'Finger Lakes'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.98\n', u'\n']"
5725,26,26,[u'Sauvignon Blanc'],[u'Grove Mill'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.47\n', u'\n']"
5726,27,27,[u'Sauvignon Blanc 2011'],[u'New Harbor'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.48\n', u'\n']"
5727,28,28,[u'Gew\xfcrztraminer 2012'],[u'Bottega Vinai'],[u'Trentino'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.48\n', u'\n']"
5728,29,29,[u'Riesling'],[u'Anew'],[u'Washington'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
5729,30,30,[u'L\xe1grima Canela 2010'],[u'Bressia'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $56.70\n', u'\n']"
5730,31,31,[u'White'],[u'Carne Humana'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.82\n', u'\n']"
5731,32,32,[u'Consorzio di Linda Moscato di San Marino'],[u'Consorzio'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.00\n', u'\n']"
5732,33,33,[u'Chardonnay 2013'],[u'Lepovo'],[],[],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $48.00\n', u'\n']"
5733,34,34,[u'Saar Riesling 2014'],[u'Van Volxem'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.99\n', u'\n']"
5734,35,35,[u'Chablis Premier Cru Vaillons 2013'],[u'William Fevre'],[u'Chablis'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $46.79\n', u'\n']"
5735,36,36,[u'Tokaji Asz\xfa 5 Puttonyos 1999'],[u'Diszn\xf3k\xf3'],[u'Tokaji'],[u'Hungary'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $58.00\n', u'\n']"
5736,37,37,[u'La Collonge Pouilly-Fuiss\xe9 2013'],[u'Gilles Noblet'],[u'M\xe2connais'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
5737,38,38,[u'Chardonnay'],[u'Chasse'],[u'Languedoc'],[u'France'],"[u'\nAvg. Rating: 3.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.24\n', u'\n']"
5738,39,39,[u'Chevalier-Montrachet Grand Cru 2006'],[u'Domaine Leflaive'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $746.26\n', u'\n']"
5739,40,40,[u'Corton-Charlemagne Grand Cru 2009'],[u'Pierre Andr\xe9'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $175.00\n', u'\n']"
5740,41,41,[u'Avant Sauvignon Blanc 2013'],[u'Kendall-Jackson'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
5741,42,42,[u'Reserva Chardonnay'],[u'Norton'],[u'Lujan de Cuyo'],[u'Argentina'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.78\n', u'\n']"
5742,43,43,[u'Pessac-L\xe9ognan Grand Cru Class\xe9 Blanc 2010'],[u'Ch\xe2teau Malartic-Lagravi\xe8re'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $88.47\n', u'\n']"
5743,44,44,"[u""Vigneti Sant'Helena Pinot Grigio""]",[u'Fantinel'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.98\n', u'\n']"
5744,45,45,[u'Riesling Calcaire'],[u'Domaine Zind Humbrecht'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $48.98\n', u'\n']"
5745,46,46,[u'Sauvignon Blanc 2014'],[u'Casas Patronales'],[u'Valle de Maule'],[u'Chile'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.98\n', u'\n']"
5746,47,47,[u'Fichet Meursault Le Tesson 2011'],[u'Jean-Philippe Fichet'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $93.23\n', u'\n']"
5747,48,48,[u'Wehlener Sonnenuhr Riesling Sp\xe4tlese'],[u'Markus Molitor'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $30.98\n', u'\n']"
5748,49,49,[u'Reserve Pinot Blanc 2013'],[u'Domaine Fernand Engel'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
5749,50,50,[u'Dry White Gruner Veltliner'],[u'Count Karolyi'],[u'Hungary'],[u'Hungary'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.47\n', u'\n']"
5750,51,51,[u'Orvieto Classico Secco 2011'],[u'Marchesi Antinori'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.99\n', u'\n']"
5751,52,52,[u'Riesling Alsace 2011'],[u'Hugel'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.99\n', u'\n']"
5752,53,53,"[u""Trebbiano d'Abruzzo Marina Cvetic""]",[u'Masciarelli'],[u'Abruzzo'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $38.67\n', u'\n']"
5753,54,54,[u'Albari\xf1o Varietales 2014'],[u'Bodega Garzon'],[u'Maldonado'],[u'Uruguay'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.31\n', u'\n']"
5754,55,55,[u'Monte Bello Chardonnay 2013'],[u'Ridge Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $69.97\n', u'\n']"
5755,56,56,[u'Estate Chardonnay 2012'],[u'Ridge Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $47.98\n', u'\n']"
5756,57,57,[u'Graacher Himmelreich Riesling Sp\xe4tlese 2014'],[u'S.A. Pr\xfcm'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.84\n', u'\n']"
5757,58,58,[u'Toh! Friulano 2014'],[u'di Lenardo'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.27\n', u'\n']"
5758,59,59,[u'The Stump Jump Sauvignon Blanc 2014'],"[u""d'Arenberg""]",[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.98\n', u'\n']"
5759,60,60,[u'Pinot Grigio Delle Venezie 2014'],[u'Kris'],[u'Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
5760,61,61,[u'Chardonnay 2013'],[u'Decoy'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.23\n', u'\n']"
5761,62,62,[u'California Chardonnay 2013'],[u'Leaping Horse'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.18\n', u'\n']"
5762,63,63,[u'Sauvignon C\xf4tes De Gascogne'],[u'Domaine du Tariquet'],[u'Gers'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
5763,64,64,[u'Rueda Verdejo 2013'],[u'Analivia'],[u'Rueda'],[u'Spain'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.99\n', u'\n']"
5764,65,65,[u'MF Sonoma County Chardonnay'],[u'Matthew Fritz'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.93\n', u'\n']"
5765,66,66,[u'Riesling 2014'],[u'D\xf6nnhoff'],[u'Nahe'],[u'Germany'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.98\n', u'\n']"
5766,67,67,[u'Russian River Valley Chardonnay'],[u'Lynmar Estate'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $38.32\n', u'\n']"
5767,68,68,[u'Chardonnay 2013'],[u'Grgich Hills'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $42.34\n', u'\n']"
5768,69,69,[u'Marlborough Sauvignon Blanc 2013'],[u'Fernhook'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
5769,70,70,[u'Cellar Selection Marlborough Sauvignon Blanc'],[u'Sileni Estates'],"[u""Hawke's Bay""]",[u'New Zealand'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.48\n', u'\n']"
5770,71,71,[u'Chardonnay 2009'],[u'Marcassin'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $264.98\n', u'\n']"
5771,72,72,[u'Sofia Riesling 2012'],[u'Francis Ford Coppola'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.58\n', u'\n']"
5772,73,73,[u'Signature Sauvignon Blanc'],[u'Spier'],[u'Stellenbosch'],[u'South Africa'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.00\n', u'\n']"
5773,74,74,[u'Gew\xfcrztraminer S\xfcdtirol - Alto Adige Sanct Valentin 2014'],[u'St. Michael-Eppan'],[u'Trentino-Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $28.07\n', u'\n']"
5774,75,75,[u'Verdejo 2015'],[u'Pata Negra'],[u'Catalunya'],[u'Spain'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.04\n', u'\n']"
5775,76,76,[u'Riesling 2014'],[u'Urban'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
5776,77,77,[u'Reserve Chardonnay'],[u'Canoe Ridge Vineyard'],[u'Horse Heaven Hills'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.53\n', u'\n']"
5777,78,78,[u'Chardonnay'],[u'Greg Norman'],[u'Victoria'],[u'Australia'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.78\n', u'\n']"
5778,79,79,[u'Sauvignon Blanc 2013'],[u'William Hill'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
5779,80,80,[u'Chablis Premier Cru Les Lys 2003'],[u'Daniel-Etienne Defaix'],[u'Chablis'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $52.74\n', u'\n']"
